3,316.78,324.46,-53.37,14.878,347.35,342.55,-28.116,17.489,123.75,170.53,-57.711,7.162,55.024,38.27,6.2305,1.849,347.35
3,317.17,324.83,-53.718,14.675,346.91,342.67,-27.524,17.026,123.88,170.76,-57.692,7.0285,54.948,38.197,6.5557,1.9877,346.91
3,317.28,325.02,-53.129,14.669,347.18,342.46,-27.726,16.803,124.02,171.01,-56.694,8.3043,55.088,38.36,6.2661,1.853,347.18
3,316.89,324.79,-52.256,14.756,348.51,344.3,-24.918,20.902,124.8,172.24,-56.348,7.0069,54.518,37.754,6.762,3.8624,348.51
3,317.16,325.06,-52.123,14.883,347.36,343.67,-27.02,17.311,124.31,171.82,-56.732,7.7583,54.946,38.178,6.3841,2.2544,347.36
3,316.79,324.77,-51.291,15.079,347.15,343.51,-27.158,18.218,123.59,170.38,-55.388,8.2489,55.123,38.396,6.1053,2.3641,347.15
3,316.9,325.15,-49.575,15.686,347.8,343.75,-26.035,17.667,123.67,170.9,-54.53,9.333,55.059,38.367,5.7635,1.8081,347.8
3,317.2,325.36,-49.631,17.617,347.48,344.54,-26.021,20.001,123.91,171.23,-54.278,10.681,54.966,38.321,6.0952,1.8477,347.48
3,316.92,325.01,-49.87,17.393,347.68,345.52,-26.497,22.468,123.44,170.07,-54.417,8.2464,54.979,38.445,6.1499,3.7501,347.68
3,316.4,324.54,-51.033,10.464,348.05,343.99,-22.385,18.654,123.6,171.54,-57.843,-8.8793,54.763,37.915,7.1861,7.9767,348.05
3,318.42,326.92,-48.11,7.1314,354.53,351.3,-23.393,21.043,126.51,176.33,-70.19,-24.437,55.006,37.996,11.98,12.861,354.53
3,317.3,326.34,-46.936,2.0664,349.76,348.11,-21.604,11.524,124.83,173.03,-60.213,-15.237,54.634,37.763,6.6875,6.5777,349.76
3,318.37,327.3,-46.332,0.97671,352.47,354.3,-22.26,17.789,122.84,170.07,-58.867,-7.2032,56.051,39.948,7.9713,7.2988,352.47
3,316.75,325.3,-49.339,1.3257,348.06,344.92,-29.574,7.6647,124.3,171.28,-54.57,-4.3078,55.404,38.888,5.447,3.5963,348.06
3,317.69,326.23,-50.079,5.7666,348.17,344.88,-23.558,8.6022,123.98,171.71,-56.153,2.9277,55.089,38.363,6.9586,1.7959,348.17
3,317.4,325.83,-50.101,8.7736,347.83,344.15,-26.789,12.262,123.51,170.36,-55.572,2.589,55.109,38.51,6.5863,2.7856,347.83
3,317.18,325.92,-48.148,8.6533,347.99,344.48,-25.02,10.471,123.79,171.42,-51.727,3.0229,55.151,38.417,5.5279,1.8481,347.99
3,317.55,326.3,-48.297,7.1543,347.58,345.08,-25.638,9.9969,124.83,172.74,-51.699,2.381,54.878,38.446,5.3707,1.6886,347.58
3,317.1,325.84,-48.498,6.4277,347.18,343.95,-25.425,8.0421,124.3,171.95,-51.912,2.821,54.976,38.298,5.8018,1.0076,347.18
3,317.92,326.55,-49.364,5.3316,348.36,344.89,-26.538,7.1491,124.37,171.91,-52.74,2.6022,55.422,38.709,5.6269,0.93326,348.36
3,316.43,324.61,-51.783,6.0506,346.81,342.45,-27.184,7.9397,123.95,171.4,-55.394,2.6136,55.014,38.335,6.0877,1.3695,346.81
3,317.33,325.45,-52.359,7.2608,347.37,343.41,-26.71,8.7817,124.05,171.57,-55.96,4.167,55.083,38.348,6.4678,1.1174,347.37
3,317.44,325.65,-51.829,7.4024,347.75,343.89,-27.703,8.529,123.73,171.01,-55.478,4.0793,55.193,38.5,6.1027,0.95454,347.75
3,317.09,325.37,-51.169,7.8566,347.06,343.28,-27.583,8.8941,123.84,170.62,-55.018,4.0662,55.046,38.452,5.8868,1.1596,347.06
3,317.1,325.44,-50.667,7.7902,347.42,343.44,-25.08,11.906,123.42,170.66,-56.145,3.4907,55.305,38.621,6.5089,2.5209,347.42
3,317.57,326.31,-48.934,4.3268,347.93,344.39,-26.117,5.5885,124.2,171.8,-52.643,1.392,55.055,38.33,6.0492,0.91024,347.93
3,318.08,326.91,-48.24,4.4256,349,346.3,-25.81,8.8487,124.15,171.27,-51.835,0.98798,55.265,38.738,5.5726,1.7671,349
3,317.22,326.16,-46.793,4.5899,347.91,344.96,-24.538,6.5486,124.17,171.88,-49.978,0.60888,55.477,38.965,5.2053,1.7313,347.91
3,317.23,326.33,-45.455,8.1544,349.29,346.81,-26.049,13.808,123.78,171.16,-49.597,3.8927,55.26,38.766,4.9109,3.1836,349.29
3,316.76,325.02,-51.046,10.817,346.73,342.84,-26.657,13.716,123.9,171.13,-55.144,5.8069,54.693,37.97,6.1162,1.4345,346.73
3,317.72,325.88,-51.984,9.4937,347.69,344.07,-27.039,11.562,124.29,171.75,-55.364,4.673,55.08,38.351,6.286,1.3491,347.69
3,316.8,325,-51.34,10.573,346.9,343.8,-27.523,12.75,123.58,170.59,-55.021,4.6069,54.876,38.193,5.8153,1.8325,346.9
3,317.21,325.68,-49.914,7.7304,347.83,344.11,-26.389,10.516,123.64,170.63,-53.668,2.8913,55.247,38.704,5.6523,1.6025,347.83
3,317.21,325.75,-49.795,6.9673,347.28,343.5,-26.628,7.9089,124.15,171.76,-53.256,3.4203,55.033,38.301,5.8104,0.97094,347.28
3,317.32,325.97,-49.017,6.6054,347.58,343.79,-25.725,7.6042,123.72,170.89,-52.604,3.0119,55.193,38.558,5.7511,0.92789,347.58
3,317.5,326.13,-49.329,6.8671,347.06,344.45,-25.707,9.8191,124.74,172.19,-52.97,3.2879,54.788,38.189,5.7983,1.5493,347.06
3,317.13,325.63,-49.586,8.6452,347.8,344.26,-24.934,11.943,124.1,171.66,-53.225,2.8479,55.037,38.349,6.1002,2.2025,347.8
3,317.01,325.43,-49.582,11.968,346.7,342.69,-26.074,14.519,124.06,171.36,-52.988,6.4991,54.893,38.178,6.1259,1.7787,346.7
3,316.95,325.37,-49.544,12.114,347.5,343.83,-27.195,15.668,124.46,172.22,-53.008,5.8381,54.815,38.138,5.5381,1.976,347.5
3,317.35,325.94,-49.08,8.1243,347.88,344.14,-25.822,11.022,123.37,170.48,-52.029,3.7782,55.373,38.76,5.6672,2.1,347.88
3,317.48,325.97,-49.591,11.1,348.63,345.23,-26.678,14.36,123.46,170.51,-53.504,6.6311,55.113,38.453,5.8754,1.7231,348.63
3,317.14,325.64,-48.969,11.606,347.78,345.61,-25.964,14.147,123.3,169.62,-54.027,5.9319,55.07,38.686,5.8114,1.7017,347.78
3,317.29,325.62,-50.06,11.995,347.49,343.53,-25.974,13.444,124.24,171.77,-53.388,7.3066,55.052,38.424,5.8813,1.4489,347.49
3,316.97,325.51,-49.371,9.2063,346.96,342.85,-24.93,11.508,123.93,171.55,-53.145,3.0526,54.926,38.25,5.9986,1.9193,346.96
3,317.9,326.85,-47.328,2.9477,348.3,345.02,-23.858,4.3935,124.2,171.92,-51.055,0.93781,55.308,38.802,5.717,0.91416,348.3
3,317.71,326.79,-46.648,2.8554,348.12,344.8,-23.925,5.7136,124.33,172.14,-50.484,1.0704,55.152,38.48,5.7501,1.2676,348.12
3,316.85,325.56,-48.175,8.453,347.55,344.21,-24.924,11.442,123.81,171.53,-52.622,4.092,55.161,38.407,6.0822,1.7386,347.55
3,317.39,326.1,-48.667,6.9423,347.61,344,-24.868,9.2281,124.07,171.76,-52.594,2.6317,55.171,38.441,6.0283,1.4771,347.61
3,317.52,326.27,-48.664,4.013,347.5,344.08,-25.384,5.9787,123.92,171.05,-52.472,1.2008,55.117,38.56,5.7563,1.0253,347.5
3,317.36,326.21,-48.081,1.171,348.95,346.19,-26.033,2.8209,124.2,172.01,-52.714,-1.7446,55.196,38.524,5.546,1.2258,348.95
3,317.41,326.36,-47.685,1.0774,348.58,345.35,-25.145,2.8391,124.33,172.25,-52.966,-1.9803,54.983,38.213,5.8203,1.5789,348.58
3,317.72,326.89,-46.076,-3.0526,348.89,346.1,-23.623,0.41783,124.27,172.31,-50.601,-6.3838,55.113,38.422,5.7281,1.9184,348.89
3,317.63,326.79,-45.371,-8.1042,347.84,345.04,-22.195,-4.0634,123.95,171.7,-49.038,-10.689,55.215,38.56,5.7026,1.4468,347.84
3,317.7,326.93,-44.296,-11.651,347.97,345.05,-23.385,-5.2266,124.1,172.07,-47.632,-13.061,55.102,38.459,5.2209,1.6664,347.97
3,317.87,327.23,-44.377,-4.6783,348.29,345.51,-22.848,0.86593,124.22,172.54,-49.156,-8.9927,55.273,38.612,5.4584,3.349,348.29
3,317.02,326.13,-46.408,3.2311,347.25,344.03,-23.781,6.1729,123.46,170.9,-49.801,0.64697,54.989,38.306,5.801,1.5068,347.25
3,317.63,326.78,-46.067,3.8914,347.97,345.25,-23.88,5.8383,123.87,171.54,-50.644,2.0418,55.07,38.554,5.6955,1.0723,347.97
3,317.37,326.52,-46.079,1.7911,348.08,344.79,-23.742,3.4364,124.03,171.82,-50.077,0.46296,55.081,38.444,5.7749,0.80031,348.08
3,317.35,326.52,-46.316,1.9568,348.11,345.15,-24.415,3.2466,124.19,172.14,-49.962,0.51686,54.847,38.136,5.4382,0.71401,348.11
3,317.53,326.63,-46.612,2.1038,347.39,344.08,-24.381,3.272,124.48,172.57,-50.88,0.9529,55.022,38.345,5.635,0.65421,347.39
3,317.24,326.32,-46.478,1.2364,347.52,344.41,-24.776,3.0538,123.67,171.19,-50.239,-3.4807,55.209,38.656,5.4289,1.8069,347.52
3,317.81,327.11,-44.558,-5.2008,349.44,346.52,-25.409,-3.1887,124.04,171.97,-48.284,-7.4832,55.569,39.034,4.4642,0.98501,349.44
3,317.5,326.76,-45.254,-4.9436,347.98,345.19,-23.809,-1.5665,124.16,172.03,-49.149,-6.3486,55.047,38.407,5.0802,0.86487,347.98
3,317.59,326.72,-46.213,-3.7005,348.11,344.71,-24.616,-1.4451,124.08,171.95,-49.489,-5.02,55.169,38.51,5.5508,0.72057,348.11
3,317.48,326.43,-47.527,-2.2103,347.19,343.98,-24.383,-1.2973,123.97,171.57,-51.036,-3.3889,55.121,38.495,5.8582,0.52884,347.19
3,317.57,326.56,-47.257,-3.5454,347.65,344.9,-24.743,-1.3535,124.38,172.37,-51.34,-4.9742,55.047,38.375,5.7064,0.91116,347.65
3,317.48,326.46,-47.446,-4.0003,347.34,344.02,-25.7,-1.803,124.39,172.1,-50.532,-5.7067,54.923,38.223,5.5386,0.86318,347.34
3,317.66,326.65,-47.1,-4.5281,347.56,344.97,-24.136,-1.9652,124.03,171.75,-50.857,-6.3933,55.165,38.552,6.0279,1.1347,347.56
3,317.61,326.57,-47.346,-4.6793,348.01,344.86,-24.819,-1.7375,124.1,171.76,-51.34,-5.8405,55.165,38.45,5.7945,0.9282,348.01
3,317.39,326.43,-47.052,-2.8561,347.24,343.92,-25.664,-1.6933,123.99,171.32,-50.469,-3.8356,54.948,38.339,5.2801,0.76501,347.24
3,317.72,326.73,-47.048,-3.2411,348.22,344.93,-25.162,-1.8539,124.47,172.11,-50.172,-3.8843,55.116,38.544,5.3947,0.43779,348.22
3,317.43,326.35,-47.552,-4.0307,348.04,344.73,-25.461,-1.9489,124.08,171.75,-51.004,-5.2254,55.145,38.502,5.4945,0.85991,348.04
3,317.42,326.41,-47.169,-4.239,347.57,344.3,-24.939,-1.6725,123.72,171.2,-50.818,-5.2489,55.183,38.532,5.5217,0.77126,347.57
3,317.81,326.82,-47.213,-4.2355,347.85,344.71,-25.692,-2.426,124.05,171.51,-50.278,-4.8619,55.121,38.531,5.1969,0.4576,347.85
3,317.28,326.24,-47.633,-0.12491,348.06,344.82,-25.288,2.3164,124.32,172.39,-51.11,-3.8804,54.877,38.179,5.6768,1.9488,348.06
3,317.5,326.48,-47.527,1.779,347.25,344.24,-24.737,2.6589,124.12,171.73,-51.655,0.62693,54.972,38.284,5.9383,0.43737,347.25
3,317.35,326.33,-47.629,0.67905,347.32,343.91,-24.538,1.7614,125.18,173.5,-51.334,-0.45153,54.67,37.963,5.676,0.7166,347.32
3,317.37,326.31,-47.429,-0.60498,347.78,344.23,-24.557,0.40718,124.02,171.66,-51.659,-2.142,55.21,38.617,5.9389,0.9179,347.78
3,317.58,326.51,-47.798,-2.606,348.08,345.09,-25.952,-0.9156,123.86,171.22,-51.487,-3.4325,55.177,38.51,5.5774,0.69921,348.08
3,317.88,326.92,-46.958,-2.6683,347.79,344.75,-23.98,-0.24373,124.05,171.85,-51.059,-4.4899,55.158,38.525,6.0309,1.1933,347.79
3,317.14,326.17,-47.078,1.5179,347.3,344.56,-27.387,3.6291,123.67,170.78,-53.344,-0.96673,54.896,38.443,5.0913,1.2026,347.3
3,317.5,326.8,-44.653,1.7842,348.7,345.72,-24.151,3.7158,123.74,171.44,-53.306,-0.77239,55.41,38.867,6.0791,1.1189,348.7
3,317.51,326.73,-45.852,1.3795,348.16,345.61,-24.604,3.0523,124.25,171.82,-50.126,-0.80149,54.871,38.319,5.4687,1.1542,348.16
3,317.66,326.93,-45.665,-1.0048,348.21,345.47,-24.927,0.38852,124.86,173,-49.687,-2.494,54.862,38.153,5.3865,0.78998,348.21
3,317.69,326.86,-46.212,-3.9835,347.84,344.9,-24.052,-2.8189,124.6,172.59,-50.74,-5.3717,54.885,38.157,5.5085,0.66764,347.84
3,317.59,326.69,-46.442,0.056876,348.56,347.12,-24.252,3.2781,124.27,172.27,-51.921,-3.0415,55.11,38.633,5.6833,1.5661,348.56
3,316.96,326.01,-46.531,1.568,347.55,344.34,-24.564,3.1528,123.96,171.88,-49.559,0.39892,55.185,38.529,5.4408,0.70717,347.55
3,317.42,326.28,-48.253,1.9217,347.44,344.56,-22.832,4.3562,124.59,172.72,-55.646,0.89715,54.789,38.019,7.0751,0.98552,347.44
3,317.64,326.58,-47.926,-0.1737,347.16,344.46,-25.925,2.0566,124.49,172.26,-53.429,-2.2112,54.834,38.113,6.3199,1.4793,347.16
3,317.56,326.18,-49.713,-2.519,348.39,344.72,-24.907,-0.96827,124.08,172.13,-54.864,-4.4255,55.292,38.514,6.121,0.87513,348.39
3,317.69,326.19,-50.674,-2.1677,348.36,344.78,-26.921,0.515,123.71,171.12,-54.358,-4.3611,55.291,38.54,5.7516,1.4703,348.36
3,316.95,325.54,-50.051,0.63442,347.43,343.89,-26.208,1.7146,123.75,171.19,-53.783,-0.69671,54.929,38.138,6.1223,0.66994,347.43
3,317.79,326.43,-49.783,-0.23426,347.93,344.2,-26.626,0.78088,124.46,172.07,-53.275,-1.7193,55.097,38.381,5.7742,0.82103,347.93
3,317.16,325.72,-49.91,-0.73756,346.77,343.62,-25.494,0.39361,124.01,171.41,-53.513,-2.5698,55.056,38.467,6.3036,0.72424,346.77
3,317.99,326.76,-49.014,-1.017,348.55,345.27,-25.814,0.88491,124.35,172.02,-52.245,-3.198,55.178,38.458,5.8034,1.1383,348.55
3,317.65,326.49,-48.273,-1.1634,348.56,345.58,-26.485,1.4083,123.94,171.77,-53.363,-4.3239,55.401,38.656,5.5233,1.3443,348.56
3,316.68,325.74,-46.985,-0.45387,346.17,344.38,-24.588,1.4829,124.38,172.13,-52.293,-2.6051,54.43,37.731,6.3134,1.1458,346.17
3,317.81,326.64,-48.201,-3.7972,347.71,344.48,-26.44,-1.0046,124.12,171.35,-51.433,-6.2704,55.203,38.672,5.6111,1.6195,347.71
3,317.71,326.46,-48.614,-5.9983,347.6,344.25,-25.61,-3.1895,123.92,171.37,-51.492,-7.1101,55.221,38.573,5.7882,0.8931,347.6
3,317.77,326.56,-48.418,-7.035,348.77,345.84,-25.559,-2.4235,124.68,172.67,-52.298,-12.043,54.961,38.203,5.6208,2.637,348.77
3,317.28,325.87,-49.343,-5.6778,347.62,344.25,-26.019,-4.4154,123.75,171.1,-52.86,-6.2783,55.312,38.715,5.742,0.48491,347.62
3,317.82,326.47,-49.116,-7.23,348.39,344.82,-25.969,-3.761,124.15,171.59,-52.774,-8.7897,55.241,38.531,5.7988,1.2676,348.39
3,317.78,326.46,-48.925,-8.0254,347.61,343.75,-25.441,-4.2583,124.46,172.11,-51.995,-9.4522,55.034,38.296,5.9063,1.0485,347.61
3,317.68,326.35,-48.923,-7.505,347.96,344.47,-25.55,-4.0382,124.21,172.03,-52.092,-8.5306,55.163,38.472,5.7559,0.85282,347.96
3,317.59,326.3,-48.868,-6.5738,347.43,343.79,-25.382,-3.554,124.04,171.43,-51.842,-7.2752,55.103,38.43,5.9108,0.72875,347.43
3,317.38,326.04,-49.434,-4.0119,347.36,344.22,-25.164,-2.1519,124.27,171.82,-53.415,-5.0252,54.892,38.218,6.1188,0.62875,347.36
3,317.72,326.43,-48.779,-5.4948,347.7,344.18,-25.668,-2.3874,124.08,171.77,-52.255,-7.269,55.279,38.637,5.9088,1.1657,347.7
3,317.5,326.3,-48.149,-6.6221,347.36,344.09,-26.096,-3.1039,124.23,171.76,-51.434,-8.1207,55.048,38.441,5.6731,1.2858,347.36
3,317.68,326.26,-49.824,-5.8231,348.33,345.07,-27.305,-2.5005,124.25,171.81,-53.033,-7.9329,55.16,38.473,5.5459,1.2433,348.33
3,317.55,325.79,-51.812,-6.3057,347.81,344.22,-28.046,-3.0246,123.67,170.92,-55.315,-7.298,55.299,38.567,6.1359,1.023,347.81
3,317.41,325.42,-53.364,-3.914,347.83,343.93,-28.169,-1.6019,123.98,171.14,-58.427,-6.2528,55.213,38.442,6.3955,1.236,347.83
3,317.22,324.3,-58.227,-6.0708,348.68,343.79,-33.03,-4.068,123.49,169.49,-64.18,-8.1704,55.605,38.781,7.1715,1.1962,348.68
3,317.97,324.14,-62.934,-11.198,347.84,342,-32.349,-6.4893,124.05,170.11,-68.161,-13.358,55.2,38.227,7.7483,1.6849,347.84
3,317.61,324.15,-60.754,-12.172,347.92,342.11,-31.544,-5.7481,123.89,170.44,-64.414,-14.504,55.186,38.292,7.0594,1.8374,347.92
3,317.53,324.53,-58.264,-11.967,347.86,342.59,-30.166,-5.8827,124,170.67,-62.272,-13.775,55.096,38.267,6.8332,1.4156,347.86
3,317.59,324.9,-56.923,-10.059,347.48,342.33,-30.371,-5.6904,124.02,170.61,-60.978,-11.046,55.083,38.296,6.6212,1.1911,347.48
3,317.64,325.33,-55.002,-8.4838,347.69,343.36,-28.129,-3.7882,124.43,171.91,-59.578,-10.563,55.078,38.188,6.7042,1.6003,347.69
3,317.11,325.03,-53.97,-4.5131,347.56,343.28,-27.816,-1.4913,124.29,171.86,-58.478,-5.8481,54.997,38.127,6.3074,0.9323,347.56
3,317.44,325.48,-53.299,-3.9566,347.73,343.88,-28.751,-1.8187,124.02,171.46,-56.694,-5.0399,55.208,38.413,6.0583,0.80435,347.73
3,317.68,325.68,-53.398,-5.7027,348.05,343.67,-28.935,-2.0209,124.22,171.4,-56.859,-7.2166,55.225,38.524,5.9961,1.3915,348.05
